,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
556,581.5,-5.442926342720305e-07,Ligustrum,Y,243,,0.0,-0.38109514753159524
557,582.0,5.677187986041709e-07,Medicago,Continuous_urban_fabric,,313,0.0,0.3974973491968754
558,582.5,-5.391129663038069e-07,Campanula,Water_courses,,314,0.03333333333333333,-0.37746852059559977
559,583.5,5.375511630008323e-07,Dianthus,Complex_cultivation_patterns,,315,1.0,0.37637499916487444
560,585.0,5.179766430234803e-07,Lavandula,sinD,244,,1.0,0.36266958757390877
561,585.5,5.374978112736348e-07,Malus,Sport_and_leisure_facilities,,316,0.43333333333333335,0.37633764410425596
562,586.0,5.672056697509734e-07,Wisteria,Transitional_woodland-shrub,,317,0.0,0.3971380738664761
563,586.0,5.480162921012083e-07,Leucanthemum,cosD,245,,0.03333333333333333,0.3837023258037496
564,586.5,-5.47130123663002e-07,Melilotus,sinD,246,,1.0,-0.38308186087288065
565,586.5,5.57289268290056e-07,Buddleja,Mixed_forest,,318,1.0,0.3901949476145744
566,587.5,5.222837483527586e-07,Erica,Pastures,,319,0.0,0.36568527589585487
567,588.5,-5.276571152833192e-07,Rosa,Transitional_woodland-shrub,,320,0.0,-0.3694475242420633
568,590.0,5.172102503533263e-07,Daucus,Transitional_woodland-shrub,,321,0.0,0.3621329855526631
569,593.5,5.440105700715129e-07,Campanula,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,322,0.0,0.3808976557939872
570,593.5,4.661624371002166e-07,Dianthus,Water_courses,,323,0.06666666666666667,0.3263910469374581
571,594.0,-5.279494338383929e-07,Ranunculus,Green_urban_areas,,324,1.0,-0.36965219572915964
572,594.5,5.488832827122163e-07,Melilotus,Sport_and_leisure_facilities,,325,0.6333333333333333,0.38430936307378816
573,595.0,-5.32020858780865e-07,Digitalis,Discontinuous_urban_fabric,,326,0.0,-0.3725028686786299
574,595.5,5.636514753603352e-07,Crataegus,Continuous_urban_fabric,,327,0.0,0.394649548116963
575,596.5,5.033208199062363e-07,Melilotus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,328,0.0,0.3524080798455649
576,597.0,5.450584979399542e-07,Leucanthemum,Continuous_urban_fabric,,329,0.0,0.381631379163513
577,598.5,5.574296778321029e-07,Iris,Discontinuous_urban_fabric,,330,0.0,0.39029325758934147
578,598.5,5.238139214472519e-07,Veronica,Y,247,,0.0,0.3667566509328783
579,600.5,5.54851881185712e-07,Rhododendron,Discontinuous_urban_fabric,,331,0.0,0.38848837225486205
580,602.5,3.2474453008916886e-07,Calystegia,Coniferous_forest,,332,0.13333333333333333,0.22737504939770584
581,603.5,5.407509669827435e-07,Euphorbia,Continuous_urban_fabric,,333,0.0,0.3786153928313983
582,604.0,-4.948209436935721e-07,Angelica,Water_courses,,334,0.0,-0.3464567562830149
583,604.5,3.7439813505537306e-07,Digitalis,cosD,248,,0.13333333333333333,0.2621408108991077
584,604.5,5.553495657234077e-07,Genista,Discontinuous_urban_fabric,,335,0.0,0.3888368340020451
585,604.5,5.448957921063749e-07,Convolvulus,Discontinuous_urban_fabric,,336,0.0,0.3815174580854974
586,605.5,5.57114363624705e-07,Dipsacus,Green_urban_areas,,337,1.0,0.3900724853304117
587,607.5,5.034527415262908e-07,Knautia,Transitional_woodland-shrub,,338,0.0,0.352500446866707
588,608.0,4.5793860161586007e-07,Ajuga,sinD,249,,1.0,0.32063299768261544
589,608.5,-4.377165638184753e-07,Cotoneaster,Natural_grasslands,,339,0.2,-0.3064742161880045
590,612.5,5.380035783373279e-07,Rosmarinus,Pastures,,340,0.0,0.37669176496060847
591,613.0,5.559816337605437e-07,Cardamine,cosD,250,,0.06666666666666667,0.3892793864943906
592,614.0,-6.785177749014658e-08,Chelidonium,Vineyards,,341,0.43333333333333335,-0.04750750152530062
593,615.0,5.019656742372453e-07,Angelica,Pastures,,342,0.03333333333333333,0.35145925304517717
594,616.0,4.946025176014804e-07,Stellaria,Water_courses,,343,0.03333333333333333,0.34630382177949776
595,616.0,5.07033245969947e-07,Sedum,Continuous_urban_fabric,,344,0.0,0.3550073940184312
596,616.5,-4.932705725894182e-07,Ribes,Complex_cultivation_patterns,,345,1.0,-0.3453712392881791
597,616.5,-4.4838862531785986e-07,Medicago,Medicago,251,,0.8333333333333334,-0.31394642983832105
598,616.5,5.2210507782189e-07,Veronica,Industrial_or_commercial_units,,346,0.0,0.36556017688103537
599,619.0,5.089920164537663e-07,Carduus,Temperature,252,,1.0,0.3563788583365365
600,619.5,-5.08719071009351e-07,Dipsacus,Coniferous_forest,,347,0.16666666666666666,-0.35618775124109203
601,622.0,5.417028041767757e-07,Caltha,Non-irrigated_arable_land,,348,0.03333333333333333,0.3792818367864426
602,622.0,5.01377927936987e-07,Brassica,Temperature,253,,1.0,0.35104773312206144
603,622.5,4.9363865897611e-07,Thymus,Water_courses,,349,0.0,0.3456289608280421
604,623.5,-5.007836767695668e-07,Myosotis,Green_urban_areas,,350,1.0,-0.3506316587127105
605,625.0,4.930270151732388e-07,Brassica,sinD,254,,1.0,0.34520070868826486
606,626.0,5.028544468917473e-07,Potentilla,Road_and_rail_networks_and_associated_land,,351,0.9666666666666667,0.35208154135951847
607,626.0,5.001939196308554e-07,Allium,Continuous_urban_fabric,,352,0.0,0.3502187308690596
608,628.5,-4.5017589878636026e-07,Syringa,Road_and_rail_networks_and_associated_land,,353,0.9666666666666667,-0.31519781779264905
609,629.5,-5.091670795547838e-07,Sambucus,Green_urban_areas,,354,1.0,-0.35650143155195174
610,631.0,-5.163648006719188e-07,Ligustrum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,355,0.0,-0.36154103050719855
611,632.0,5.154211564034403e-07,Papaver,Industrial_or_commercial_units,,356,0.0,0.3608803229593293
612,632.0,4.852895580336402e-07,Ligustrum,Temperature,255,,1.0,0.3397832049697394
613,632.5,4.988732640292936e-07,Rubus,Continuous_urban_fabric,,357,0.0,0.3492940528381162
614,633.5,-5.018472606234371e-07,Stellaria,Green_urban_areas,,358,1.0,-0.35137634386951966
615,633.5,4.868479512499012e-07,Centaurea,cosD,256,,0.06666666666666667,0.34087433877399814
616,636.5,5.221066399990494e-07,Lonicera,Natural_grasslands,,359,0.2,0.36556127066422767
617,638.0,4.975857862703684e-07,Foeniculum,Transitional_woodland-shrub,,360,0.0,0.3483926048015514
618,639.5,4.6147522287668795e-07,Clematis,Temperature,257,,1.0,0.3231092193257049
619,640.5,4.943544704882591e-07,Campanula,Continuous_urban_fabric,,361,0.0,0.34613014764676897
620,641.0,4.601045731044932e-07,Dianthus,Sport_and_leisure_facilities,,362,0.3,0.3221495370807902
621,641.5,4.559121362148237e-07,Potentilla,Complex_cultivation_patterns,,363,1.0,0.3192141356912006
622,644.5,5.137935665309835e-07,Myosotis,Continuous_urban_fabric,,364,0.0,0.3597407400153227
623,644.5,4.880673339243408e-07,Rosa,Rosa,258,,0.9333333333333333,0.3417281089537738
624,646.0,4.961981081531216e-07,Senecio,cosD,259,,0.03333333333333333,0.3474209998899291
625,647.5,4.7591644296541337e-07,Lotus,Continuous_urban_fabric,,365,0.0,0.33322046932931687
626,649.0,4.786445337764165e-07,Viburnum,Mixed_forest,,366,1.0,0.335130585514316
627,649.5,5.028320769198053e-07,Globularia,Temperature,260,,1.0,0.35206587866775907
628,650.5,-5.022051246172813e-07,Melilotus,Natural_grasslands,,367,0.23333333333333334,-0.3516269080383931
629,652.0,4.771056635928985e-07,Chelidonium,Mixed_forest,,368,1.0,0.334053121072042
630,652.5,4.7175524543355084e-07,Clematis,Continuous_urban_fabric,,369,0.0,0.33030694067311117
631,653.0,4.850183895947168e-07,Myosotis,cosD,261,,0.06666666666666667,0.3395933420729621
632,653.0,4.7189662962270557e-07,Pyrus,Transitional_woodland-shrub,,370,0.0,0.3304059330625574
633,655.0,-4.899004172899331e-07,Wisteria,Pastures,,371,0.0,-0.343011571436382
634,655.0,-3.696067218698983e-07,Daucus,Daucus,262,,0.03333333333333333,-0.2587860267263519
635,657.5,2.3448330772236642e-07,Caltha,Discontinuous_urban_fabric,,372,0.0,0.16417721850979608
636,657.5,-1.1433908777454686e-07,Crocus,Water_courses,,373,0.0,-0.08005633142977861
637,658.0,4.801756843559586e-07,Buddleja,Continuous_urban_fabric,,374,0.0,0.3362026449530481
638,658.0,4.845252419367071e-07,Lonicera,Continuous_urban_fabric,,375,0.0,0.3392480568942725
639,658.5,4.548369232452641e-07,Iris,Pastures,,376,0.0,0.3184613082240234
640,658.5,-4.638456557894717e-07,Convolvulus,Pastures,,377,0.03333333333333333,-0.3247689156429613
641,661.5,-4.798083457619959e-07,Medicago,Y,263,,0.0,-0.33594544699216167
642,663.5,4.546547337671549e-07,Cardamine,Y,264,,0.0,0.31833374536230735
643,664.0,4.3826242480293653e-07,Knautia,Green_urban_areas,,378,1.0,0.3068564094408734
644,666.5,4.939540480277293e-07,Lavandula,Industrial_or_commercial_units,,379,0.0,0.34584978549034434
645,668.0,4.776217318159873e-07,Ribes,Mixed_forest,,380,1.0,0.3344144544490359
646,668.5,-4.4882153893152765e-07,Cistus,Mixed_forest,,381,1.0,-0.31424954119254656
647,670.0,-2.876691142871124e-07,Caltha,sinD,265,,1.0,-0.2014161071574213
648,671.5,-4.842337973233214e-07,Melilotus,cosD,266,,0.03333333333333333,-0.3390439973113534
649,672.0,-4.572763051816653e-07,Melilotus,Complex_cultivation_patterns,,382,1.0,-0.32016928029713826
650,674.0,-4.5034992100913735e-07,Verbascum,Vineyards,,383,0.7333333333333333,-0.3153196622206041
651,674.0,4.98353028000294e-07,Aquilegia,Discontinuous_urban_fabric,,384,0.0,0.3489298013055045
652,674.5,-4.654935713691055e-07,Potentilla,Green_urban_areas,,385,1.0,-0.32592272995422805
653,675.5,4.2745037033354686e-07,Stellaria,Mixed_forest,,386,1.0,0.2992861774853324
654,676.0,5.058183796679756e-07,Globularia,Non-irrigated_arable_land,,387,0.03333333333333333,0.3541567860486941
655,676.0,4.697594357360006e-07,Sedum,Mixed_forest,,388,1.0,0.3289095427602216
656,676.5,-4.582158047957306e-07,Malus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,389,0.0,-0.32082708589927905
657,678.5,4.854922983630519e-07,Knautia,Industrial_or_commercial_units,,390,0.0,0.3399251568369572
658,679.0,-3.9879057940653036e-07,Helianthus,Helianthus,267,,0.36666666666666664,-0.27921956889312927
659,682.5,4.514308039381435e-07,Viburnum,Pastures,,391,0.0,0.3160764596000963
660,683.0,-2.4599888570588617e-07,Knautia,Knautia,268,,0.0,-0.17224003364675
661,683.5,4.564837612144129e-07,Caltha,Broad-leaved_forest,,392,0.26666666666666666,0.3196143680291645
662,684.0,4.7545498874645787e-07,Lotus,Complex_cultivation_patterns,,393,1.0,0.3328973748162208
663,685.0,-4.5447943837800106e-07,Sedum,Transitional_woodland-shrub,,394,0.0,-0.3182110095066577
664,686.0,4.547306118699247e-07,Papaver,Discontinuous_urban_fabric,,395,0.0,0.31838687262317533
665,687.0,4.5858932554417125e-07,Syringa,Non-irrigated_arable_land,,396,0.0,0.3210886123939807
666,687.0,4.449702217613042e-07,Malva,Temperature,269,,1.0,0.3115529802017107
667,688.0,4.608918068322495e-07,Sedum,Y,270,,0.0,0.3227007313000954
668,688.5,-2.298628281803086e-07,Cistus,Water_courses,,397,0.0,-0.16094211624701735
669,690.0,-7.524705067101383e-08,Ajuga,Sport_and_leisure_facilities,,398,0.3333333333333333,-0.0526854197010048
670,690.5,4.672162678763557e-07,Stellaria,Sport_and_leisure_facilities,,399,0.26666666666666666,0.3271289033217232
671,691.0,1.0094381628213431e-07,Myosotis,Vineyards,,400,0.8,0.07067741897682159
672,692.0,4.928787886234823e-07,Foeniculum,Non-irrigated_arable_land,,401,0.0,0.345096925511182
673,692.5,-4.577164627339624e-07,Knautia,Temperature,271,,1.0,-0.3204774636102455
674,692.5,4.6591213450663257e-07,Ranunculus,Temperature,272,,1.0,0.3262157935942689
675,693.0,-4.608763971344838e-07,Ajuga,Green_urban_areas,,402,1.0,-0.32268994195503786
676,697.0,4.3097353702929074e-07,Vicia,Complex_cultivation_patterns,,403,1.0,0.3017529787006174
677,697.5,4.3120852577153087e-07,Genista,Non-irrigated_arable_land,,404,0.0,0.30191750980714627
678,698.0,4.0785336105487424e-07,Silene,Complex_cultivation_patterns,,405,1.0,0.2855650196522444
679,698.0,-4.315893659706604e-07,Ajuga,Pastures,,406,0.0,-0.30218416113169955
680,699.0,4.1339042375524155e-07,Alliaria,Sport_and_leisure_facilities,,407,0.36666666666666664,0.28944188219606776
681,701.5,-4.2647602010939654e-07,Foeniculum,Y,273,,0.0,-0.29860397067407063
682,702.0,-4.3577498045556926e-07,Globularia,Y,274,,0.0,-0.30511478570605216
683,702.5,4.532861347001448e-07,Echium,cosD,275,,0.13333333333333333,0.3173754989512542
684,704.0,4.5714858594140294e-07,Scabiosa,Green_urban_areas,,408,1.0,0.32007985563906716
685,705.0,4.5817277485700976e-07,Ranunculus,Mixed_forest,,409,1.0,0.32079695780308126
686,706.0,-1.4873836452648536e-07,Ligustrum,cosD,276,,0.03333333333333333,-0.1041415323369955
687,707.0,-4.4186598683040476e-07,Sambucus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,410,0.0,-0.3093795007267476
688,708.0,4.403520379461678e-07,Cotoneaster,sinD,277,,1.0,0.30831948532866077
689,710.5,4.409143708947211e-07,Vicia,Continuous_urban_fabric,,411,0.0,0.30871321168925614
690,713.0,4.377386385137292e-07,Thymus,Sport_and_leisure_facilities,,412,0.3,0.30648967213709294
691,715.5,-4.469562767508983e-07,Melilotus,Vineyards,,413,0.7333333333333333,-0.31294354820062825
692,716.5,4.414531285889974e-07,Rubus,Industrial_or_commercial_units,,414,0.0,0.30909043146048937
693,717.5,2.3077025647919192e-07,Alliaria,Natural_grasslands,,415,0.2,0.16157746660758174
694,718.0,4.1932153372908284e-07,Prunus,Mixed_forest,,416,1.0,0.29359464320767
695,718.5,4.0988055168824143e-07,Brassica,Natural_grasslands,,417,0.26666666666666666,0.28698438942661403
696,719.0,-4.2822947105648974e-07,Syringa,Green_urban_areas,,418,1.0,-0.29983167725192217
697,719.5,-4.2543784689081354e-07,Brassica,Green_urban_areas,,419,1.0,-0.2978770771778388
698,720.0,-3.20184366793621e-07,Thymus,Road_and_rail_networks_and_associated_land,,420,0.9666666666666667,-0.22418217851454703
699,721.5,-4.311565646132637e-07,Cotoneaster,Water_courses,,421,0.0,-0.3018811283754882
700,721.5,-3.929082739028083e-07,Caltha,Y,278,,0.0,-0.27510097910775566
701,723.5,4.394977127950395e-07,Rosmarinus,sinD,279,,1.0,0.3077213159818633
702,723.5,-4.247371798898618e-07,Ribes,Industrial_or_commercial_units,,422,0.0,-0.2973864940295745
703,724.5,4.183631655901971e-07,Borago,Mixed_forest,,423,1.0,0.29292362650767967
704,728.5,4.5247899135521505e-07,Rhododendron,Mixed_forest,,424,1.0,0.31681036469672486
705,730.0,4.0584258460878073e-07,Sambucus,Pastures,,425,0.03333333333333333,0.28415714253224267
706,730.5,-4.2420374778679825e-07,Heracleum,Transitional_woodland-shrub,,426,0.0,-0.2970130030557586
707,730.5,3.889073906466987e-07,Campanula,Road_and_rail_networks_and_associated_land,,427,0.9666666666666667,0.27229969704230383
708,730.5,3.8956127584762033e-07,Senecio,Senecio,280,,1.0,0.27275752516898283
709,731.5,4.266274256268249e-07,Viola,Transitional_woodland-shrub,,428,0.0,0.29870997965594603
710,731.5,4.40146848754595e-07,Galium,cosD,281,,0.03333333333333333,0.3081758188516398
711,737.5,3.8445266588317035e-07,Valeriana,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,429,0.0,0.26918065062485586
712,738.5,4.1474923233557857e-07,Chaerophyllum,cosD,282,,0.03333333333333333,0.290393273642111
713,738.5,4.2256159135509743e-07,Sedum,cosD,283,,0.03333333333333333,0.2958632211035446
714,739.0,4.482304084680763e-07,Ligustrum,Continuous_urban_fabric,,430,0.0,0.3138356517937295
715,741.0,4.4446643566374544e-07,Helianthus,Transitional_woodland-shrub,,431,0.0,0.3112002463503142
716,742.0,4.0742422017585567e-07,Viburnum,Complex_cultivation_patterns,,432,1.0,0.2852645498382074
717,742.5,-3.9732925852963624e-07,Valeriana,Complex_cultivation_patterns,,433,1.0,-0.2781964018316903
718,742.5,4.321000011704809e-07,Ranunculus,Continuous_urban_fabric,,434,0.0,0.3025416904910132
719,742.5,4.1889007726549255e-07,Helianthus,Mixed_forest,,435,1.0,0.2932925521002544
720,743.5,4.0326224931749715e-07,Myosotis,Temperature,284,,1.0,0.282350479725152
721,745.0,3.930255951974077e-07,Rosa,Complex_cultivation_patterns,,436,1.0,0.27518312347874047
722,745.0,-3.931032253633915e-07,Clematis,Road_and_rail_networks_and_associated_land,,437,0.9666666666666667,-0.2752374774745429
723,745.5,4.04027818185745e-07,Caltha,cosD,285,,0.06666666666666667,0.2828865049483864
724,747.5,4.238619441559124e-07,Carduus,Continuous_urban_fabric,,438,0.0,0.2967736838055294
725,748.5,4.22361339835639e-07,Heracleum,Vineyards,,439,0.8,0.2957230118162124
726,750.0,-4.2294355693495776e-07,Clematis,Natural_grasslands,,440,0.16666666666666666,-0.2961306603813213
727,750.0,-4.157304467042796e-07,Syringa,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,441,0.0,-0.29108028649338785
728,750.5,3.86541759864737e-07,Cardamine,Sport_and_leisure_facilities,,442,0.3333333333333333,0.2706433630133439
729,753.0,4.143694923650807e-07,Borago,Temperature,286,,1.0,0.2901273926601387
730,754.5,4.069882478045485e-07,Aquilegia,Continuous_urban_fabric,,443,0.0,0.2849592968461562
731,756.5,3.9987824402652133e-07,Verbascum,Non-irrigated_arable_land,,444,0.0,0.2799811145814606
732,758.5,-4.0932674986354637e-07,Bellis,Green_urban_areas,,445,1.0,-0.28659663626811743
733,759.5,3.896120521670207e-07,Ligustrum,Water_courses,,446,0.0,0.2727930770168576
734,759.5,-3.928195079832461e-07,Lonicera,Pastures,,447,0.0,-0.27503882823691655
735,762.5,4.300180162950359e-07,Hypericum,Non-irrigated_arable_land,,448,0.03333333333333333,0.30108395565628143
736,764.0,3.8707307100952844e-07,Iris,Sport_and_leisure_facilities,,449,0.5666666666666667,0.2710153689644814
737,764.0,-4.0614261964565206e-07,Melilotus,Temperature,287,,1.0,-0.28436721683683813
738,764.0,3.5548893100878254e-08,Globularia,Sport_and_leisure_facilities,,450,0.3,0.024890123084218025
739,768.0,3.8793885935788514e-07,Crocus,Transitional_woodland-shrub,,451,0.0,0.2716215644511968
740,769.5,-3.658983609659039e-07,Papaver,Road_and_rail_networks_and_associated_land,,452,0.9666666666666667,-0.25618955883973743
741,772.0,4.0504896061925793e-07,Prunus,cosD,288,,0.1,0.2836014740694932
742,772.5,3.992086871460545e-07,Taraxacum,Continuous_urban_fabric,,453,0.0,0.27951231367901297
743,775.5,-4.0958063146032006e-07,Allium,Broad-leaved_forest,,454,0.1,-0.28677439550733147
744,775.5,3.7470850128817163e-07,Philadelphus,Non-irrigated_arable_land,,455,0.0,0.26235811875489995
745,776.5,3.748036943828966e-07,Ribes,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,456,0.0,0.26242476971468504
746,777.0,4.2206980765473684e-07,Hypericum,Transitional_woodland-shrub,,457,0.0,0.29551889092150346
747,777.5,3.8247426711990697e-07,Verbascum,Sport_and_leisure_facilities,,458,0.7,0.26779544325461363
748,778.0,3.877747603764099e-07,Lavandula,Non-irrigated_arable_land,,459,0.0,0.2715066679385171
749,778.0,3.802359935961837e-07,Lathyrus,Broad-leaved_forest,,460,0.0,0.26622828043625174
750,778.5,3.824362557653497e-07,Euphorbia,Pastures,,461,0.0,0.2677688289999632
751,779.0,-3.6760070562764506e-07,Genista,Complex_cultivation_patterns,,462,1.0,-0.2573814825388034
752,779.5,3.6581644141762757e-07,Pyrus,Water_courses,,463,0.0,0.2561322015646792
753,779.5,4.0167214142398134e-07,Viburnum,Discontinuous_urban_fabric,,464,0.0,0.2812371403850357
754,781.5,3.6522313140530835e-07,Papaver,Water_courses,,465,0.06666666666666667,0.2557167861200459
755,781.5,-3.943608371783413e-07,Clematis,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,466,0.0,-0.27611801439526895
756,781.5,-3.8608517597575216e-07,Papaver,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,467,0.0,-0.2703236785392633
757,781.5,3.827877257804628e-07,Valeriana,Sport_and_leisure_facilities,,468,0.4,0.26801491632290037
758,783.0,-3.8174554628708787e-07,Euphorbia,Y,289,,0.0,-0.26728521776963354
759,783.5,2.2460025702496451e-07,Plantago,Continuous_urban_fabric,,469,0.0,0.1572574433255774
760,783.5,3.9402021349848356e-07,Nerium,cosD,290,,0.03333333333333333,0.275879521306525
761,785.5,4.0791667308111724e-07,Convolvulus,Convolvulus,291,,0.06666666666666667,0.285609348574707
762,786.0,-4.153462185463425e-07,Sedum,Natural_grasslands,,470,0.2,-0.29081126303557336
763,786.5,3.63540235757907e-07,Dipsacus,Water_courses,,471,0.13333333333333333,0.254538479957802
764,786.5,-3.8232720805596754e-07,Pyrus,Industrial_or_commercial_units,,472,0.0,-0.26769247751130015
765,788.0,3.6026723364601287e-07,Foeniculum,Pastures,,473,0.0,0.252246835455995
766,791.5,3.651519759741868e-07,Valeriana,Pastures,,474,0.03333333333333333,0.2556669655128697
767,792.0,3.833186506580436e-07,Knautia,Complex_cultivation_patterns,,475,1.0,0.26838665182290483
768,793.5,-3.509489682135431e-07,Lathyrus,Sport_and_leisure_facilities,,476,0.6666666666666666,-0.2457225036607005
769,794.0,-3.7743002483337607e-07,Verbascum,Water_courses,,477,0.0,-0.26426363676426556
770,794.5,-2.3890428200087003e-07,Alliaria,cosD,292,,0.06666666666666667,-0.16727263398818684
771,795.5,3.8994242128791e-07,Wisteria,Continuous_urban_fabric,,478,0.0,0.27302439021299074
772,797.0,3.8441539745017724e-07,Chelidonium,Water_courses,,479,0.0,0.26915455653855835
773,797.0,3.5769979900708193e-07,Potentilla,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,480,0.0,0.25044920524589726
774,798.0,-3.5380142281482947e-07,Rhododendron,Water_courses,,481,0.13333333333333333,-0.24771969513208297
775,800.0,-2.3283065789511554e-07,Stellaria,Vineyards,,482,0.7666666666666667,-0.16302008943973878
776,800.5,3.2864971043378656e-07,Myosotis,Complex_cultivation_patterns,,483,1.0,0.23010932354705205
777,801.0,4.0063641576274124e-07,Taraxacum,cosD,293,,0.06666666666666667,0.2805119605850179
778,801.0,3.80285706148866e-07,Aquilegia,cosD,294,,0.2,0.2662630874709344
779,802.0,-3.764323711734837e-07,Lavandula,Transitional_woodland-shrub,,484,0.0,-0.2635651136817134
780,804.0,3.544292851685132e-07,Helianthus,Temperature,295,,1.0,0.24815930294824728
781,804.5,3.417285156200183e-07,Echium,Echium,296,,0.0,0.23926665708078662
782,807.5,-3.5868156118602186e-07,Buddleja,Transitional_woodland-shrub,,485,0.0,-0.2511366016552285
783,809.5,3.916950843531377e-07,Lavandula,Discontinuous_urban_fabric,,486,0.0,0.274251545142819
784,810.5,3.741573989087329e-07,Iris,Complex_cultivation_patterns,,487,1.0,0.26197225565594745
785,813.0,-3.6542228174724703e-07,Cotoneaster,Pastures,,488,0.0,-0.25585622440041794
786,814.0,3.888781878494397e-07,Lathyrus,sinD,297,,1.0,0.2722792502391891
787,816.0,3.5728616356306075e-07,Erica,Temperature,298,,1.0,0.2501595918088637
788,816.5,-3.345543713716641e-07,Philadelphus,Y,299,,0.0,-0.23424356584532252
789,816.5,3.577067099147438e-07,Rosa,cosD,300,,0.03333333333333333,0.2504540440278486
790,817.0,-3.926192854189974e-07,Iris,Green_urban_areas,,489,1.0,-0.27489863922303515
791,817.0,3.6478528232996863e-07,Senecio,Transitional_woodland-shrub,,490,0.0,0.255410219123808
792,818.0,3.915489210994384e-07,Iris,cosD,301,,0.03333333333333333,0.27414920661529746
793,818.5,3.447490252047567e-07,Rhododendron,Industrial_or_commercial_units,,491,0.0,0.24138151492257243
794,819.0,-3.323962304078639e-07,Ajuga,Vineyards,,492,0.7666666666666667,-0.23273250911369245
795,819.5,3.726273663049957e-07,Scabiosa,Pastures,,493,0.03333333333333333,0.2609009789857621
796,819.5,3.4501195166725807e-07,Centaurea,Continuous_urban_fabric,,494,0.0,0.24156560706842875
797,820.5,3.5494203836601057e-07,Dianthus,Continuous_urban_fabric,,495,0.0,0.24851831525733153
798,824.0,-3.490818337080911e-07,Ajuga,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,496,0.0,-0.24441519973076906
799,824.5,3.386621296533043e-07,Alliaria,Complex_cultivation_patterns,,497,1.0,0.23711967816027152
800,824.5,3.220647881327884e-07,Verbascum,cosD,302,,0.06666666666666667,0.22549878543249663
801,824.5,1.7399347141566678e-07,Wisteria,sinD,303,,1.0,0.12182429723189678
802,825.0,-3.569572179116271e-07,Nerium,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,498,0.0,-0.2499292752775172
803,825.0,3.753490137222147e-07,Myosotis,Broad-leaved_forest,,499,0.3,0.26280658372608945
804,825.5,3.6662062554842707e-07,Dipsacus,Vineyards,,500,0.6333333333333333,0.25669526387835445
805,826.5,-4.011528599240986e-07,Philadelphus,Coniferous_forest,,501,0.1,-0.2808735571811717
806,826.5,-3.623916159597171e-07,Vicia,Natural_grasslands,,502,0.26666666666666666,-0.2537342555316634
807,826.5,-3.2755693551895e-07,Ligustrum,Natural_grasslands,,503,0.16666666666666666,-0.22934419980448026
808,828.0,3.6348236620045456e-07,Ajuga,Water_courses,,504,0.06666666666666667,0.2544979616664523
809,830.0,1.7578274760977011e-07,Crocus,Road_and_rail_networks_and_associated_land,,505,0.9666666666666667,0.12307708742641883
810,830.5,3.5198192870599896e-07,Clematis,Mixed_forest,,506,1.0,0.24644574738380043
811,831.5,3.5230749150289094e-07,Lavandula,Continuous_urban_fabric,,507,0.0,0.24667369535571868
812,832.5,3.633525920012548e-07,Verbascum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,508,0.0,0.2544070981961869
813,833.5,-3.9957543879806185e-07,Clematis,Transitional_woodland-shrub,,509,0.0,-0.2797691006831512
814,834.0,3.438710779226835e-07,Medicago,Coniferous_forest,,510,0.06666666666666667,0.2407668061649679
815,835.0,3.5042331347778766e-07,Malva,cosD,304,,0.06666666666666667,0.24535445813434256
816,836.0,3.619664162182064e-07,Alliaria,Pastures,,511,0.0,0.25343654516775566
817,839.0,-3.6859007183809864e-07,Clematis,Green_urban_areas,,512,1.0,-0.25807420303177836
818,839.0,3.6392810649843804e-07,Ranunculus,Discontinuous_urban_fabric,,513,0.0,0.2548100538277728
819,841.0,2.925931166391794e-07,Wisteria,Road_and_rail_networks_and_associated_land,,514,0.9666666666666667,0.20486372574464812
820,842.5,2.9504676702717743e-07,Crocus,Complex_cultivation_patterns,,515,1.0,0.20658168810115823
821,843.0,-3.475653570254172e-07,Echium,Natural_grasslands,,516,0.13333333333333333,-0.2433534144543896
822,844.0,2.1935772816578138e-07,Verbascum,Industrial_or_commercial_units,,517,0.0,0.15358680333666563
823,845.0,3.1601486550191615e-07,Vicia,Vineyards,,518,0.6666666666666666,0.22126283584877562
824,845.0,3.459227066493605e-07,Echium,Sport_and_leisure_facilities,,519,0.4,0.24220328665917623
825,846.5,-3.373862682436067e-07,Plantago,Road_and_rail_networks_and_associated_land,,520,0.9666666666666667,-0.23622636349543338
