,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
495,532.5,5.74878055960076e-07,Silene,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,328,0.0,0.4350049401022591
496,533.5,5.749304715143058e-07,Melilotus,Green_urban_areas,,329,0.03333333333333333,0.44524273340803505
497,534.5,-5.756306390291152e-07,Scabiosa,cosD,167,,0.9666666666666667,-0.4058680839638155
498,535.0,3.533552965610813e-07,Wisteria,Sport_and_leisure_facilities,,330,1.0,0.4294686750249135
499,536.5,-7.457674662490554e-08,Angelica,Angelica,168,,0.7,-0.4450084902630754
500,537.5,5.594672438906535e-07,Euphorbia,Continuous_urban_fabric,,331,0.7,-0.4172300594255777
501,545.0,5.661330053526105e-07,Syringa,Pastures,,332,0.03333333333333333,0.4090729560191802
502,548.0,5.7082834340318e-07,Aquilegia,Y,169,,0.0,-0.21805137682154016
503,548.0,5.633910539790151e-07,Lamium,Vineyards,,333,1.0,0.3913807796924579
504,548.5,5.591980593390353e-07,Carduus,Industrial_or_commercial_units,,334,0.0,0.42318454724216814
505,549.0,5.460571957031103e-07,Aquilegia,Pastures,,335,0.4,0.39906650289641155
506,550.0,-5.42450051501939e-07,Echium,Y,170,,0.0,0.406979921552332
507,551.5,5.628480791736553e-07,Foeniculum,Sport_and_leisure_facilities,,336,1.0,0.42401148008044154
508,554.0,5.609210604705901e-07,Senecio,Vineyards,,337,1.0,0.41979795778719203
509,555.5,5.472203689160747e-07,Salvia,Temperature,171,,1.0,0.4230963335588858
510,556.0,5.453461549391016e-07,Vicia,Non-irrigated_arable_land,,338,0.0,0.40265295903776693
511,556.5,-5.289766354888932e-07,Phyteuma,Coniferous_forest,,339,0.9666666666666667,0.41924032948737583
512,558.0,5.429584829789095e-07,Sedum,Discontinuous_urban_fabric,,340,0.0,0.40338731938076006
513,558.0,5.336602601965642e-07,Echium,Continuous_urban_fabric,,341,0.43333333333333335,0.3965115970602918
514,558.5,-5.470926489805819e-07,Campanula,Water_courses,,342,0.0,0.46240230410412064
515,559.0,5.414688335232774e-07,Galium,Industrial_or_commercial_units,,343,0.0,0.44023549223087916
516,560.0,2.492511176427935e-07,Malus,Sport_and_leisure_facilities,,344,1.0,-0.4185693219526167
517,562.5,5.479592445890467e-07,Taraxacum,Mixed_forest,,345,1.0,-0.39692118332083354
518,562.5,5.317373979097491e-07,Cistus,Complex_cultivation_patterns,,346,1.0,0.4323670383925063
519,562.5,5.232435046647527e-07,Philadelphus,Discontinuous_urban_fabric,,347,0.0,0.0831578569581051
520,563.5,4.8560381866502885e-08,Ajuga,sinD,172,,0.0,0.374932599520058
521,565.0,-4.819391249631758e-07,Rhododendron,Road_and_rail_networks_and_associated_land,,348,0.36666666666666664,0.4011934456589693
522,565.0,-5.251271556073675e-07,Convolvulus,cosD,173,,1.0,0.39054566516506983
523,565.0,-5.242150312912259e-07,Calystegia,Sport_and_leisure_facilities,,349,1.0,0.38918505674258075
524,566.0,5.369788930403731e-07,Angelica,sinD,174,,0.06666666666666667,-0.4063546053263347
525,566.0,2.812303069543662e-07,Angelica,Green_urban_areas,,350,0.03333333333333333,0.4116891267516414
526,568.5,5.122295567827405e-07,Campanula,Temperature,175,,1.0,0.39295949823215476
527,568.5,5.660151643830667e-07,Lathyrus,Non-irrigated_arable_land,,351,0.0,0.09901708336063325
528,569.5,-5.090802968910572e-07,Malus,cosD,176,,1.0,-0.39242794922775553
529,570.0,5.136017500528132e-07,Veronica,Industrial_or_commercial_units,,352,0.0,0.39951279236216675
530,570.5,4.861744194342897e-07,Galium,Continuous_urban_fabric,,353,0.26666666666666666,0.38030089976559356
531,572.0,-5.368234360846238e-07,Knautia,Water_courses,,354,0.23333333333333334,0.3997752703306711
532,572.0,-5.631502307621975e-07,Allium,Sport_and_leisure_facilities,,355,1.0,0.3270268663636813
533,576.0,4.962747692636384e-07,Melilotus,Non-irrigated_arable_land,,356,0.0,0.4374345079232702
534,578.0,5.329802047067198e-07,Rubus,Sport_and_leisure_facilities,,357,1.0,0.40650667624647435
535,579.5,5.099649274131724e-07,Foeniculum,Discontinuous_urban_fabric,,358,0.0,0.38579303741344
536,579.5,-5.128695083700716e-07,Ajuga,Sport_and_leisure_facilities,,359,1.0,0.41269506646978527
537,579.5,5.209845758448241e-07,Campanula,Sport_and_leisure_facilities,,360,1.0,0.39055534761950755
538,580.5,5.371073809682554e-07,Calystegia,sinD,177,,0.0,0.3805846002447143
539,587.5,-5.230142621431077e-07,Convolvulus,sinD,178,,0.0,0.40156327539243203
540,587.5,5.174574078934611e-07,Alliaria,Vineyards,,361,0.9333333333333333,0.3905871663221108
541,589.0,-1.3182396239162182e-07,Nerium,Continuous_urban_fabric,,362,0.7333333333333333,0.3870682563362827
542,589.0,5.123558295027008e-07,Phyteuma,Broad-leaved_forest,,363,0.7666666666666667,0.3891816368656941
543,591.0,-5.148008532782754e-07,Dipsacus,cosD,179,,1.0,0.40255657846606374
544,591.0,5.419347420775989e-07,Valeriana,Continuous_urban_fabric,,364,0.5333333333333333,0.39273190901135
545,591.5,5.546104141722721e-07,Cardamine,Sport_and_leisure_facilities,,365,1.0,0.3794881426091903
546,592.0,4.9932659048093e-07,Rubus,Non-irrigated_arable_land,,366,0.16666666666666666,-0.4149639352962147
547,592.0,-5.023204154634614e-07,Lathyrus,Industrial_or_commercial_units,,367,0.0,-0.35895335630714587
548,593.0,-5.041967485851236e-07,Hypericum,Y,180,,0.0,-0.36387869215910074
549,594.0,5.057136979922629e-07,Medicago,Continuous_urban_fabric,,368,0.4,-0.39306754567040847
550,594.5,-5.075242731062013e-07,Crataegus,Natural_grasslands,,369,0.0,0.3280770412541959
551,594.5,-5.106510648087043e-07,Rhododendron,Y,181,,0.0,0.3760962721931071
552,595.5,5.28348882649094e-07,Valeriana,Non-irrigated_arable_land,,370,0.1,0.3859426295246373
553,600.5,5.231850977565513e-07,Phyteuma,Transitional_woodland-shrub,,371,0.0,0.38569173087311487
554,600.5,5.097217885249443e-07,Syringa,Temperature,182,,1.0,0.3600385089343775
555,602.0,-5.03385263194568e-07,Ribes,cosD,183,,1.0,0.39196752738231805
556,602.5,5.105288090723031e-07,Calystegia,Non-irrigated_arable_land,,372,0.13333333333333333,-0.38109514753159524
557,602.5,4.915921871644836e-07,Scabiosa,Pastures,,373,0.2,0.3974973491968754
558,603.5,-1.4664885682695825e-07,Cotoneaster,Cotoneaster,184,,0.13333333333333333,-0.37746852059559977
559,605.0,-5.059878076400403e-07,Prunus,cosD,185,,1.0,0.37637499916487444
560,606.0,-5.023064656581834e-07,Plantago,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,374,0.0,0.36266958757390877
561,606.5,4.998431082042874e-07,Trifolium,Vineyards,,375,1.0,0.37633764410425596
562,606.5,4.7354275371331246e-07,Vicia,Vicia,186,,1.0,0.3971380738664761
563,606.5,4.997935665006581e-07,Melilotus,Continuous_urban_fabric,,376,0.6666666666666666,0.3837023258037496
564,606.5,-4.891352278547043e-07,Malus,Natural_grasslands,,377,0.0,-0.38308186087288065
565,607.0,5.075749980607134e-07,Ranunculus,Temperature,187,,1.0,0.3901949476145744
566,607.0,4.942565695238974e-07,Aquilegia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,378,0.0,0.36568527589585487
567,609.0,4.896535875321032e-07,Hypericum,Discontinuous_urban_fabric,,379,0.0,-0.3694475242420633
568,611.5,4.788045716291845e-07,Carduus,Vineyards,,380,1.0,0.3621329855526631
569,612.5,4.859435759139499e-07,Valeriana,Vineyards,,381,1.0,0.3808976557939872
570,614.5,-4.918895947816065e-07,Clematis,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,382,0.0,0.3263910469374581
571,617.0,5.122502502151854e-07,Sambucus,Y,188,,0.0,-0.36965219572915964
572,618.0,4.921053872746696e-07,Borago,Coniferous_forest,,383,0.9333333333333333,0.38430936307378816
573,618.5,-4.944517093253214e-07,Echium,Natural_grasslands,,384,0.0,-0.3725028686786299
574,619.0,-5.08793447226956e-07,Rosmarinus,cosD,189,,1.0,0.394649548116963
575,621.0,5.086428563315038e-07,Campanula,Transitional_woodland-shrub,,385,0.0,0.3524080798455649
576,622.5,4.917138213494857e-07,Convolvulus,Non-irrigated_arable_land,,386,0.13333333333333333,0.381631379163513
577,623.0,-4.924517962359575e-07,Carduus,Y,190,,0.0,0.39029325758934147
578,623.5,4.907727032194222e-07,Trifolium,Industrial_or_commercial_units,,387,0.0,0.3667566509328783
579,624.0,4.862743841143e-07,Foeniculum,Complex_cultivation_patterns,,388,1.0,0.38848837225486205
580,627.0,4.926615587696153e-07,Bellis,Vineyards,,389,1.0,0.22737504939770584
581,628.5,-4.6337813217219456e-07,Medicago,Coniferous_forest,,390,0.9666666666666667,0.3786153928313983
582,629.5,4.910333434703216e-07,Hypericum,Mixed_forest,,391,1.0,-0.3464567562830149
583,630.0,-4.1844719415492977e-07,Digitalis,sinD,191,,0.0,0.2621408108991077
584,630.0,4.992085159441333e-07,Chaerophyllum,Mixed_forest,,392,1.0,0.3888368340020451
585,630.0,-4.8831249755695e-07,Heracleum,cosD,192,,1.0,0.3815174580854974
586,630.5,4.894327885377355e-07,Lavandula,Industrial_or_commercial_units,,393,0.0,0.3900724853304117
587,633.0,4.722464234201806e-07,Carduus,Discontinuous_urban_fabric,,394,0.0,0.352500446866707
588,633.5,-4.683632135930943e-07,Pyrus,Sport_and_leisure_facilities,,395,1.0,0.32063299768261544
589,634.5,-4.86330396462036e-07,Melilotus,Y,193,,0.0,-0.3064742161880045
590,634.5,-4.950236906286425e-07,Lonicera,Coniferous_forest,,396,0.9333333333333333,0.37669176496060847
591,635.0,-4.755012740701597e-07,Ligustrum,Transitional_woodland-shrub,,397,0.0,0.3892793864943906
592,635.5,-4.899225178035785e-07,Euphorbia,cosD,194,,1.0,-0.04750750152530062
593,635.5,-4.487557076018179e-07,Campanula,Vineyards,,398,0.9666666666666667,0.35145925304517717
594,635.5,-4.716082997946596e-07,Rhododendron,Vineyards,,399,0.9666666666666667,0.34630382177949776
595,638.0,4.960501164161494e-07,Rosmarinus,Y,195,,0.0,0.3550073940184312
596,638.5,4.909492477222648e-07,Medicago,Vineyards,,400,1.0,-0.3453712392881791
