,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
13,0.4460906529459099,0.658762553436917,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
14,0.45716189789355655,0.6902945403639196,0.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.0,1.0,1.0,0.375,1.0,0.6666666666666666,0.5,1.0,1.0,0.75,1.0,0.6666666666666666,0.0
15,0.44388638506126266,0.71294305197529,0.0,0.6666666666666666,0.625,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.5
16,0.4535592872771175,0.6911882132458477,1.0,0.3333333333333333,0.125,0.0,1.0,0.0,0.0,0.6666666666666666,0.875,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,0.0
17,0.44889674897220977,0.7058436279471494,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0
18,0.4535295792644358,0.7015995196795562,0.0,0.6666666666666666,0.75,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.25,0.0,0.0,0.25,0.0,1.0,0.0
19,0.45139436932808824,0.7039262831419479,1.0,1.0,0.125,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.625,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0
20,0.43942450929951815,0.672061441623468,1.0,1.0,0.75,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.375
21,0.45970128429699175,0.680093031853399,1.0,0.6666666666666666,0.25,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
22,0.44534110660759735,0.6879132811763596,0.0,0.0,0.125,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.5
23,0.45012080457936066,0.7076896914675166,0.0,0.3333333333333333,0.25,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
24,0.46713010692016665,0.6813590802467697,0.0,0.6666666666666666,0.75,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0
25,0.4421682230395185,0.7064281679338976,1.0,0.6666666666666666,0.375,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.6666666666666666,0.625,0.0,1.0,0.0
26,0.4491756761139473,0.664673483449453,1.0,0.3333333333333333,0.625,0.0,1.0,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5
27,0.45052633404754616,0.6812551372308948,1.0,1.0,0.875,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25
28,0.46399764543389227,0.6656186748467713,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.6666666666666666,0.125,1.0,0.3333333333333333,0.375,0.0,0.6666666666666666,0.625,1.0,0.6666666666666666,0.0
29,0.4452014356901163,0.6767415745031591,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,0.0,0.6666666666666666,0.25,0.0,0.6666666666666666,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,0.5
